seed,user_pnl,arb_profit,lp_profit_value,total_volume,lp_profit_per_1m_vol,arb_trade_count,intervention_rate,avg_spread_pct,max_spread_pct,rmse_price,impermanent_loss_pct,total_compute_units,avg_cu_per_swap,total_swaps,successful_swaps
175,-354730.7881,196620.7728,197675.7088,33186954.4372,5956.4281,1999,0.062510,3.456557,13.372056,0.024005,-3.018914,1013279970,31685.79,31979,31979
176,-319469.9984,178317.2376,186133.5592,31318594.4161,5943.2284,1997,0.062661,3.251371,11.524942,0.022567,-2.829114,1009808463,31685.24,31870,31870
177,-294959.2611,135319.2914,174682.2422,30135158.2435,5796.6260,1999,0.062253,3.081074,8.716445,0.021473,-2.703123,1017443721,31685.21,32111,32111
178,-377051.5661,44667.5878,190584.2104,35669352.6719,5343.0802,1999,0.062728,3.544777,10.134408,0.024528,-3.228510,1009832681,31687.98,31868,31868
179,-356704.6697,84317.8214,188778.4196,34275948.9350,5507.6059,1999,0.062321,3.441970,12.116565,0.023829,-3.097374,1016419400,31687.85,32076,32076
180,-379103.2194,33138.3784,187283.3786,35393154.5363,5291.5142,1999,0.062094,3.563681,12.389975,0.024692,-3.206382,1020117434,31687.55,32193,32193
181,-342350.8730,70903.6005,184208.3164,33647530.0251,5474.6460,1999,0.062516,3.366424,9.144546,0.023263,-3.032504,1013259399,31688.12,31976,31976
182,-363054.0794,118248.9772,194638.4475,34591527.8288,5626.7664,1999,0.062146,3.468372,10.066393,0.024120,-3.130040,1019249232,31687.16,32166,32166
183,-366508.0736,162863.6619,199847.5184,34417136.4293,5806.6283,1999,0.062129,3.504559,11.446832,0.024385,-3.129565,1019518242,31686.66,32175,32175
184,-329530.7595,112843.9496,183870.0348,32556254.0613,5647.7639,1999,0.062358,3.278864,11.329461,0.022815,-2.931028,1015800921,31687.34,32057,32057
185,-351386.2260,86445.8677,184452.2676,33239586.8576,5549.1745,1998,0.062290,3.411423,10.135735,0.023810,-3.024421,1016380491,31686.63,32076,32076
186,-405132.3719,224305.3244,217102.7957,36386607.2130,5966.5578,1999,0.062496,3.739238,11.510043,0.025929,-3.328234,1013561187,31687.65,31986,31986
